Unnamed: 0,Program,Genre,Number of viewers,Audience share (%),Start time,Broadcasting date
373.0,Mina alassima,Politique,24240,36.0,07:00:00,2022-09-24
374.0,Aljamal bima hamal,Culturel,29578,29.0,18:44:00,2022-06-10
375.0,samar albidan,Music,25648,34.0,02:21:00,2022-09-18
376.0,Assrisser Dahbo,Series,25784,32.0,13:44:00,2022-06-02
377.0,Makam mina tarab hassani,Music,23305,33.0,00:52:00,2022-07-31
378.0,layali lafrig,Culturel,39272,24.0,00:10:00,2022-07-08
379.0,bissmilahi lahi namdeh,Culturel,24561,21.0,04:22:00,2022-07-19
380.0,alfich,Culturel,17442,40.0,12:44:00,2022-07-01
381.0,sibak kawafi,Culturel,16982,24.0,02:08:00,2022-07-03
382.0,Quiz Quran,Religieux,19611,21.0,04:20:00,2022-06-20
383.0,Maa Naha,Culturel,32628,31.0,14:45:00,2022-09-16
384.0,Hiraf,Capsule,18903,21.0,13:45:00,2022-07-05
385.0,Midadou chouaara,Culturel,20202,27.0,10:41:00,2022-08-22
386.0,Fada Ryadi,Sport,30647,34.0,12:10:00,2022-09-19
387.0,Journal Télévisé,Info,33711,31.0,22:30:00,2022-09-11
388.0,Agenda,Info,31061,39.0,20:16:00,2022-08-16
389.0,Sahafatou Al ousbouaa,Info,24868,27.0,05:40:00,2022-06-10
390.0,Touratak Lak,Culturel,33315,24.0,07:50:00,2022-08-10
391.0,Tarab,Music,39168,32.0,12:14:00,2022-06-30
392.0,Nabdou Al Moujtamaa,Culturel,37555,38.0,13:33:00,2022-09-15
393.0,Journal Télévisé,Info,37432,28.0,22:30:00,2022-07-27
394.0,Agenda,Info,39125,20.0,06:04:00,2022-07-21
395.0,Mina Dakira sahraouya,Culturel,17416,30.0,16:56:00,2022-09-28
396.0,Mara oa Al Hayat,Culturel,19593,31.0,15:09:00,2022-08-15
397.0,Journal Télévisé,Info,33592,38.0,22:30:00,2022-08-07
398.0,Mina Dakira sahraouya,Culturel,30479,36.0,13:31:00,2022-08-28
399.0,Amnir,documentaires,27203,25.0,06:22:00,2022-07-21
400.0,Kadaya ramadaniya,Religieux,27316,32.0,18:56:00,2022-08-01
401.0,Hiraf,Capsule,34767,35.0,14:38:00,2022-09-03
402.0,Assrisser Dahbo,Series,19438,27.0,10:28:00,2022-06-21
403.0,Makam mina tarab hassani,Music,33378,23.0,06:28:00,2022-07-27
404.0,layali lafrig,Culturel,17999,21.0,03:15:00,2022-08-08
405.0,bissmilahi lahi namdeh,Culturel,33248,34.0,19:59:00,2022-06-12
406.0,alfich,Culturel,17679,39.0,19:39:00,2022-09-29
407.0,sibak kawafi,Culturel,39702,21.0,05:14:00,2022-06-12
408.0,Quiz Quran,Religieux,20401,28.0,11:56:00,2022-08-20
409.0,Maa Naha,Culturel,40135,41.0,17:13:00,2022-08-20
410.0,Hiraf,Capsule,19259,36.0,15:37:00,2022-08-20
411.0,Midadou chouaara,Culturel,29526,35.0,16:38:00,2022-09-17
412.0,alfich,Culturel,30321,21.0,08:35:00,2022-07-07
413.0,sibak kawafi,Culturel,32343,26.0,11:03:00,2022-06-13
414.0,Quiz Quran,Religieux,32333,24.0,03:21:00,2022-06-26
415.0,Maa Naha,Culturel,25040,19.0,02:40:00,2022-08-05
416.0,Hiraf,Capsule,27171,23.0,14:14:00,2022-08-26
417.0,Midadou chouaara,Culturel,23079,37.0,07:07:00,2022-08-14
418.0,Fada Ryadi,Sport,17586,33.0,00:22:00,2022-07-25
419.0,Journal Télévisé,Info,33386,30.0,22:30:00,2022-08-14
420.0,Agenda,Info,37232,24.0,07:58:00,2022-08-30
421.0,Sahafatou Al ousbouaa,Info,21785,31.0,09:58:00,2022-09-09
422.0,Touratak Lak,Culturel,36689,41.0,17:54:00,2022-08-23
423.0,Tarab,Music,31580,27.0,02:51:00,2022-08-12
424.0,Nabdou Al Moujtamaa,Culturel,17535,34.0,10:25:00,2022-09-19
425.0,Journal Télévisé,Info,24379,37.0,22:30:00,2022-08-01
426.0,Agenda,Info,17016,31.0,11:26:00,2022-09-21
427.0,Mina Dakira sahraouya,Culturel,33631,28.0,16:44:00,2022-09-02
428.0,Mara oa Al Hayat,Culturel,27723,19.0,07:49:00,2022-06-10
429.0,Journal Télévisé,Info,23119,22.0,22:30:00,2022-07-19
430.0,Mina Dakira sahraouya,Culturel,27972,30.0,09:55:00,2022-08-04
431.0,Amnir,documentaires,19859,38.0,20:18:00,2022-08-14
432.0,Kadaya ramadaniya,Religieux,32331,19.0,08:38:00,2022-07-24
433.0,Hiraf,Capsule,26063,21.0,16:05:00,2022-08-12
434.0,Konoz mina sahrae,Culturel,35708,35.0,18:19:00,2022-07-04
435.0,Assrisser Dahbo,Series,33599,37.0,11:03:00,2022-09-01
436.0,Maa Nass,Politique,25603,25.0,11:20:00,2022-06-24
437.0,Mina alassima,Politique,27930,26.0,19:49:00,2022-09-19
438.0,Aljamal bima hamal,Culturel,25483,28.0,12:48:00,2022-07-02
439.0,samar albidan,Music,23065,39.0,12:15:00,2022-07-08
440.0,Assrisser Dahbo,Series,26403,38.0,19:57:00,2022-07-03
441.0,Makam mina tarab hassani,Music,38413,33.0,03:18:00,2022-06-18
442.0,layali lafrig,Culturel,20390,36.0,12:10:00,2022-06-19
443.0,bissmilahi lahi namdeh,Culturel,16678,23.0,11:48:00,2022-09-28
444.0,alfich,Culturel,40904,36.0,08:37:00,2022-09-12
445.0,sibak kawafi,Culturel,21651,39.0,05:54:00,2022-08-14
446.0,Quiz Quran,Religieux,29953,19.0,00:17:00,2022-06-12
447.0,Maa Naha,Culturel,27978,31.0,00:46:00,2022-09-22
448.0,Hiraf,Capsule,23164,38.0,07:29:00,2022-09-22
449.0,Midadou chouaara,Culturel,33651,25.0,15:09:00,2022-06-12
450.0,Fada Ryadi,Sport,28800,35.0,07:50:00,2022-09-25
451.0,Journal Télévisé,Info,29990,30.0,22:30:00,2022-09-10
452.0,Agenda,Info,23268,27.0,01:51:00,2022-06-20
453.0,Sahafatou Al ousbouaa,Info,31376,38.0,14:28:00,2022-07-05
454.0,Touratak Lak,Culturel,38784,35.0,09:50:00,2022-06-27
455.0,Tarab,Music,31453,21.0,10:18:00,2022-06-10
456.0,Nabdou Al Moujtamaa,Culturel,28339,36.0,08:57:00,2022-06-17
457.0,Journal Télévisé,Info,18919,19.0,22:30:00,2022-07-08
458.0,Agenda,Info,33203,23.0,07:34:00,2022-07-11
459.0,Mina Dakira sahraouya,Culturel,37346,29.0,02:07:00,2022-06-11
460.0,Mara oa Al Hayat,Culturel,30293,25.0,09:41:00,2022-09-13
461.0,Journal Télévisé,Info,28060,20.0,22:30:00,2022-09-11
462.0,Mina Dakira sahraouya,Culturel,35315,41.0,06:00:00,2022-09-25
463.0,Amnir,documentaires,36982,39.0,18:43:00,2022-06-30
464.0,Kadaya ramadaniya,Religieux,34508,24.0,07:26:00,2022-09-09
465.0,Hiraf,Capsule,32321,36.0,10:49:00,2022-07-19
466.0,Konoz mina sahrae,Culturel,38960,23.0,03:56:00,2022-06-30
467.0,Sahil aljanoubi,Culturel,24018,35.0,03:12:00,2022-08-04
468.0,Maa Nass,Politique,26762,20.0,20:54:00,2022-09-17
469.0,Mina alassima,Politique,19453,21.0,07:58:00,2022-08-28
470.0,Aljamal bima hamal,Culturel,36805,36.0,08:49:00,2022-06-25
471.0,samar albidan,Music,37139,34.0,10:37:00,2022-07-04
472.0,Assrisser Dahbo,Series,29247,23.0,05:45:00,2022-08-02
473.0,Makam mina tarab hassani,Music,20086,32.0,12:01:00,2022-07-01
474.0,layali lafrig,Culturel,30653,39.0,05:56:00,2022-06-16
475.0,bissmilahi lahi namdeh,Culturel,19873,22.0,00:15:00,2022-08-06
476.0,alfich,Culturel,40693,26.0,08:15:00,2022-08-21
477.0,sibak kawafi,Culturel,40943,30.0,15:44:00,2022-06-13
478.0,Quiz Quran,Religieux,20412,28.0,18:25:00,2022-09-23
479.0,Maa Naha,Culturel,17842,24.0,03:21:00,2022-06-06
480.0,Hiraf,Capsule,32383,35.0,08:24:00,2022-09-18
481.0,Midadou chouaara,Culturel,40220,39.0,08:40:00,2022-09-28
482.0,Fada Ryadi,Sport,39863,20.0,16:46:00,2022-07-23
483.0,Journal Télévisé,Info,35525,26.0,22:30:00,2022-09-15
484.0,Agenda,Info,25466,23.0,13:59:00,2022-08-10
485.0,Sahafatou Al ousbouaa,Info,17251,24.0,12:35:00,2022-09-02
486.0,Touratak Lak,Culturel,35222,20.0,02:54:00,2022-07-18
487.0,Assrisser Dahbo,Series,33978,20.0,19:21:00,2022-07-18
488.0,Makam mina tarab hassani,Music,30466,35.0,20:45:00,2022-06-25
489.0,layali lafrig,Culturel,32641,21.0,01:32:00,2022-07-25
490.0,bissmilahi lahi namdeh,Culturel,21900,30.0,07:15:00,2022-07-05
491.0,alfich,Culturel,23322,24.0,16:25:00,2022-06-11
492.0,Assrisser Dahbo,Series,36506,34.0,09:42:00,2022-07-14
493.0,Quiz Quran,Religieux,36399,37.0,18:32:00,2022-06-01
494.0,Maa Naha,Culturel,20690,39.0,15:23:00,2022-07-25
495.0,Hiraf,Capsule,30027,21.0,03:22:00,2022-09-04
496.0,Quiz Quran,Religieux,21918,25.0,08:03:00,2022-07-08
497.0,Hiraf,Capsule,30100,36.0,11:02:00,2022-06-09
498.0,Konoz mina sahrae,Culturel,35530,23.0,10:51:00,2022-06-19
499.0,Sahil aljanoubi,Culturel,22128,30.0,06:45:00,2022-08-23
500.0,Maa Nass,Politique,27850,20.0,01:27:00,2022-07-03
501.0,Mina alassima,Politique,34276,38.0,00:13:00,2022-06-19
502.0,Aljamal bima hamal,Culturel,24346,29.0,20:07:00,2022-08-30
503.0,samar albidan,Music,40097,38.0,02:40:00,2022-07-03
504.0,Assrisser Dahbo,Series,19178,40.0,00:01:00,2022-09-12
505.0,Makam mina tarab hassani,Music,40284,22.0,04:04:00,2022-08-16
506.0,layali lafrig,Culturel,29349,22.0,04:43:00,2022-07-05
507.0,bissmilahi lahi namdeh,Culturel,40301,30.0,05:07:00,2022-09-29
508.0,alfich,Culturel,26624,41.0,14:37:00,2022-06-26
509.0,sibak kawafi,Culturel,28138,21.0,09:31:00,2022-09-06
510.0,Quiz Quran,Religieux,21154,26.0,14:25:00,2022-07-29
511.0,Maa Naha,Culturel,18853,26.0,06:21:00,2022-07-25
512.0,Hiraf,Capsule,30859,27.0,09:31:00,2022-06-17
513.0,Midadou chouaara,Culturel,25551,38.0,14:41:00,2022-06-21
514.0,Fada Ryadi,Sport,25323,38.0,03:32:00,2022-07-04
515.0,Journal Télévisé,Info,39889,26.0,22:30:00,2022-06-09
516.0,Agenda,Info,20010,39.0,15:59:00,2022-08-05
517.0,Sahafatou Al ousbouaa,Info,23692,36.0,05:04:00,2022-07-05
518.0,Touratak Lak,Culturel,30628,25.0,01:29:00,2022-09-17
519.0,Tarab,Music,36856,21.0,09:44:00,2022-08-30
520.0,Nabdou Al Moujtamaa,Culturel,31373,40.0,14:16:00,2022-09-15
521.0,Journal Télévisé,Info,39144,23.0,22:30:00,2022-09-10
522.0,Agenda,Info,17878,40.0,17:21:00,2022-07-16
523.0,Mina Dakira sahraouya,Culturel,36035,28.0,15:59:00,2022-06-30
524.0,Mara oa Al Hayat,Culturel,22861,20.0,18:04:00,2022-08-24
525.0,Journal Télévisé,Info,35436,23.0,22:30:00,2022-06-29
526.0,Mina Dakira sahraouya,Culturel,23865,39.0,10:40:00,2022-09-26
527.0,Amnir,documentaires,16527,21.0,03:17:00,2022-08-15
528.0,Kadaya ramadaniya,Religieux,24496,27.0,01:00:00,2022-08-27
529.0,Hiraf,Capsule,17393,28.0,13:43:00,2022-06-19
530.0,Konoz mina sahrae,Culturel,29101,41.0,00:27:00,2022-08-29
531.0,Sahil aljanoubi,Culturel,25340,39.0,05:42:00,2022-06-01
532.0,Maa Nass,Politique,16446,35.0,09:50:00,2022-07-04
533.0,Mina alassima,Politique,32744,38.0,09:57:00,2022-06-11
534.0,Aljamal bima hamal,Culturel,28455,28.0,11:21:00,2022-08-06
535.0,samar albidan,Music,38008,33.0,07:21:00,2022-08-03
536.0,Assrisser Dahbo,Series,27074,25.0,12:27:00,2022-08-15
537.0,Makam mina tarab hassani,Music,30845,33.0,09:30:00,2022-06-25
538.0,layali lafrig,Culturel,32843,27.0,16:15:00,2022-09-27
539.0,bissmilahi lahi namdeh,Culturel,25514,29.0,04:13:00,2022-07-28
540.0,alfich,Culturel,25100,25.0,00:31:00,2022-09-12
541.0,sibak kawafi,Culturel,40361,37.0,14:59:00,2022-06-22
542.0,Quiz Quran,Religieux,24948,30.0,03:08:00,2022-08-01
543.0,Maa Naha,Culturel,38896,37.0,13:51:00,2022-06-25
544.0,Hiraf,Capsule,24960,30.0,11:25:00,2022-07-21
545.0,Midadou chouaara,Culturel,21088,19.0,20:50:00,2022-09-29
546.0,Fada Ryadi,Sport,37168,39.0,06:58:00,2022-08-15
547.0,Journal Télévisé,Info,17936,21.0,22:30:00,2022-09-17
548.0,Agenda,Info,20449,29.0,09:51:00,2022-06-03
549.0,Sahafatou Al ousbouaa,Info,20798,21.0,15:30:00,2022-09-30
550.0,Touratak Lak,Culturel,30902,31.0,19:45:00,2022-07-13
551.0,Tarab,Music,17578,27.0,10:41:00,2022-06-05
552.0,Nabdou Al Moujtamaa,Culturel,24289,25.0,12:04:00,2022-06-09
553.0,Journal Télévisé,Info,28450,29.0,22:30:00,2022-08-12
554.0,Agenda,Info,22515,28.0,01:11:00,2022-09-05
555.0,Mina Dakira sahraouya,Culturel,26123,28.0,09:04:00,2022-07-30
556.0,Mara oa Al Hayat,Culturel,31367,40.0,17:39:00,2022-08-12
557.0,Journal Télévisé,Info,19772,37.0,22:30:00,2022-06-24
558.0,Mina Dakira sahraouya,Culturel,24095,24.0,11:38:00,2022-07-30
559.0,Amnir,documentaires,26180,40.0,06:10:00,2022-07-05
560.0,Kadaya ramadaniya,Religieux,22895,36.0,17:47:00,2022-06-24
561.0,Hiraf,Capsule,38134,21.0,20:25:00,2022-07-27
562.0,Konoz mina sahrae,Culturel,40005,27.0,03:20:00,2022-07-11
563.0,Sahil aljanoubi,Culturel,37557,20.0,18:41:00,2022-07-28
564.0,Maa Nass,Politique,18265,34.0,03:12:00,2022-06-18
565.0,Mina alassima,Politique,21199,36.0,02:09:00,2022-09-19
566.0,Aljamal bima hamal,Culturel,30662,37.0,05:42:00,2022-08-31
567.0,samar albidan,Music,33381,38.0,03:40:00,2022-06-12
568.0,Assrisser Dahbo,Series,39359,37.0,05:53:00,2022-07-12
569.0,Makam mina tarab hassani,Music,34056,23.0,16:57:00,2022-08-29
570.0,layali lafrig,Culturel,16350,37.0,12:49:00,2022-09-02
571.0,bissmilahi lahi namdeh,Culturel,26008,35.0,11:06:00,2022-07-18
572.0,alfich,Culturel,17886,23.0,20:20:00,2022-08-13
573.0,sibak kawafi,Culturel,32259,27.0,19:07:00,2022-07-19
574.0,Quiz Quran,Religieux,22462,25.0,07:39:00,2022-06-06
575.0,Maa Naha,Culturel,29302,32.0,04:38:00,2022-06-27
576.0,Hiraf,Capsule,17019,35.0,07:06:00,2022-06-25
577.0,Midadou chouaara,Culturel,37453,32.0,11:15:00,2022-07-23
578.0,Fada Ryadi,Sport,34564,39.0,18:49:00,2022-07-02
579.0,Journal Télévisé,Info,28534,28.0,22:30:00,2022-06-07
580.0,Agenda,Info,35658,31.0,03:27:00,2022-06-11
581.0,Sahafatou Al ousbouaa,Info,22995,21.0,17:59:00,2022-07-28
582.0,Touratak Lak,Culturel,37511,28.0,17:01:00,2022-06-19
583.0,Tarab,Music,32250,35.0,07:53:00,2022-06-22
584.0,Nabdou Al Moujtamaa,Culturel,37516,30.0,04:56:00,2022-06-23
585.0,Journal Télévisé,Info,40083,27.0,22:30:00,2022-09-28
586.0,Agenda,Info,28815,23.0,16:01:00,2022-06-01
587.0,Mina Dakira sahraouya,Culturel,39260,33.0,08:39:00,2022-09-13
588.0,Quiz Quran,Religieux,20440,26.0,09:24:00,2022-09-02
589.0,Journal Télévisé,Info,31611,24.0,22:30:00,2022-08-17
590.0,Mina Dakira sahraouya,Culturel,18946,38.0,13:31:00,2022-09-02
591.0,Amnir,documentaires,36421,22.0,03:22:00,2022-09-12
592.0,Kadaya ramadaniya,Religieux,38739,38.0,02:13:00,2022-06-23
593.0,Hiraf,Capsule,39630,26.0,07:04:00,2022-09-01
594.0,Konoz mina sahrae,Culturel,19564,28.0,04:24:00,2022-09-11
595.0,Sahil aljanoubi,Culturel,18696,30.0,18:20:00,2022-06-26
596.0,Maa Nass,Politique,30377,40.0,03:15:00,2022-06-17
597.0,Mina alassima,Politique,30451,30.0,12:31:00,2022-08-01
598.0,Aljamal bima hamal,Culturel,38754,25.0,11:21:00,2022-07-27
599.0,samar albidan,Music,26986,41.0,14:23:00,2022-09-13
600.0,Assrisser Dahbo,Series,38147,37.0,01:32:00,2022-08-25
601.0,Makam mina tarab hassani,Music,38169,23.0,18:58:00,2022-08-06
602.0,layali lafrig,Culturel,28111,22.0,08:02:00,2022-09-23
603.0,bissmilahi lahi namdeh,Culturel,29354,20.0,11:34:00,2022-09-19
604.0,alfich,Culturel,30678,29.0,10:13:00,2022-08-29
605.0,sibak kawafi,Culturel,23843,41.0,18:21:00,2022-08-29
606.0,Quiz Quran,Religieux,35807,33.0,09:17:00,2022-07-04
607.0,Maa Naha,Culturel,26562,19.0,10:52:00,2022-01-22
608.0,alfich,Culturel,20346,27.0,00:53:00,2022-02-01
609.0,sibak kawafi,Culturel,37842,28.0,08:13:00,2022-05-14
610.0,Quiz Quran,Religieux,18757,37.0,18:50:00,2022-05-14
611.0,Assrisser Dahbo,Series,21972,32.0,05:07:00,2022-01-02
612.0,Hiraf,Capsule,29839,37.0,01:41:00,2022-03-24
613.0,Midadou chouaara,Culturel,21125,32.0,18:58:00,2022-04-02
614.0,Fada Ryadi,Sport,28937,21.0,17:42:00,2022-05-14
615.0,Journal Télévisé,Info,36964,21.0,22:30:00,2022-01-08
616.0,Agenda,Info,20983,21.0,03:41:00,2022-04-16
617.0,Sahafatou Al ousbouaa,Info,25449,22.0,18:32:00,2022-01-15
618.0,Touratak Lak,Culturel,37160,41.0,00:15:00,2022-02-09
619.0,Tarab,Music,23719,29.0,19:59:00,2022-03-13
620.0,Nabdou Al Moujtamaa,Culturel,21263,29.0,14:12:00,2022-02-05
621.0,Journal Télévisé,Info,16430,38.0,22:30:00,2022-01-15
622.0,Agenda,Info,32541,35.0,04:23:00,2022-03-19
623.0,Mina Dakira sahraouya,Culturel,18135,21.0,03:11:00,2022-01-05
624.0,Mara oa Al Hayat,Culturel,34298,22.0,01:42:00,2022-03-02
625.0,Journal Télévisé,Info,30296,30.0,22:30:00,2022-03-01
626.0,Mina Dakira sahraouya,Culturel,30804,28.0,07:43:00,2022-03-10
627.0,Amnir,documentaires,34228,30.0,13:29:00,2022-04-09
628.0,Kadaya ramadaniya,Religieux,29720,22.0,08:58:00,2022-01-24
629.0,Hiraf,Capsule,24200,39.0,17:17:00,2022-03-17
630.0,Konoz mina sahrae,Culturel,34357,27.0,12:16:00,2022-01-16
631.0,Sahil aljanoubi,Culturel,25740,27.0,06:39:00,2022-04-03
632.0,Maa Nass,Politique,16899,34.0,20:39:00,2022-03-06
633.0,Mina alassima,Politique,31962,25.0,19:32:00,2022-04-30
634.0,Aljamal bima hamal,Culturel,38268,25.0,07:18:00,2022-01-12
635.0,samar albidan,Music,24226,33.0,05:12:00,2022-03-27
636.0,Assrisser Dahbo,Series,20521,32.0,14:26:00,2022-05-12
637.0,Makam mina tarab hassani,Music,25774,40.0,07:46:00,2022-03-14
638.0,layali lafrig,Culturel,23250,35.0,10:36:00,2022-05-09
639.0,bissmilahi lahi namdeh,Culturel,30437,21.0,07:55:00,2022-05-15
640.0,alfich,Culturel,29243,39.0,20:44:00,2022-03-12
641.0,sibak kawafi,Culturel,40164,28.0,17:10:00,2022-05-13
642.0,Quiz Quran,Religieux,29644,29.0,14:23:00,2022-04-06
643.0,Maa Naha,Culturel,30221,35.0,20:37:00,2022-03-05
644.0,Hiraf,Capsule,33895,38.0,07:51:00,2022-01-19
645.0,Midadou chouaara,Culturel,29904,41.0,15:13:00,2022-02-05
646.0,Fada Ryadi,Sport,32278,21.0,01:32:00,2022-05-17
647.0,Journal Télévisé,Info,32346,25.0,22:30:00,2022-03-24
648.0,Agenda,Info,24798,29.0,03:12:00,2022-05-15
649.0,Sahafatou Al ousbouaa,Info,26811,33.0,03:26:00,2022-02-22
650.0,Touratak Lak,Culturel,18037,33.0,15:38:00,2022-04-21
651.0,Tarab,Music,40756,25.0,06:45:00,2022-05-14
652.0,Nabdou Al Moujtamaa,Culturel,35454,29.0,14:34:00,2022-05-19
653.0,Journal Télévisé,Info,39188,28.0,22:30:00,2022-04-16
654.0,Agenda,Info,28862,21.0,09:25:00,2022-04-29
655.0,Mina Dakira sahraouya,Culturel,26137,21.0,00:56:00,2022-01-28
656.0,Mara oa Al Hayat,Culturel,27559,25.0,01:14:00,2022-03-31
657.0,Journal Télévisé,Info,26086,29.0,22:30:00,2022-05-25
658.0,Mina Dakira sahraouya,Culturel,34482,26.0,03:05:00,2022-01-13
659.0,Amnir,documentaires,35147,40.0,15:18:00,2022-03-23
660.0,Kadaya ramadaniya,Religieux,22723,21.0,13:56:00,2022-01-30
661.0,Hiraf,Capsule,22870,38.0,16:59:00,2022-03-08
662.0,Konoz mina sahrae,Culturel,37297,34.0,10:00:00,2022-02-15
663.0,Sahil aljanoubi,Culturel,26910,19.0,07:35:00,2022-03-19
664.0,Maa Nass,Politique,25220,27.0,04:50:00,2022-01-15
665.0,Mina alassima,Politique,33503,29.0,12:13:00,2022-01-09
666.0,Aljamal bima hamal,Culturel,36576,26.0,20:19:00,2022-05-27
667.0,samar albidan,Music,16566,23.0,16:25:00,2022-03-07
668.0,Assrisser Dahbo,Series,32065,19.0,09:46:00,2022-05-25
669.0,Makam mina tarab hassani,Music,38557,41.0,07:22:00,2022-01-14
670.0,layali lafrig,Culturel,38485,29.0,15:14:00,2022-04-26
671.0,bissmilahi lahi namdeh,Culturel,30018,20.0,04:39:00,2022-02-08
672.0,alfich,Culturel,21837,39.0,04:25:00,2022-04-07
673.0,sibak kawafi,Culturel,36816,26.0,16:57:00,2022-05-08
674.0,Quiz Quran,Religieux,21034,31.0,06:46:00,2022-04-19
675.0,Maa Naha,Culturel,29543,26.0,01:08:00,2022-05-01
676.0,alfich,Culturel,24758,26.0,10:45:00,2022-01-03
677.0,sibak kawafi,Culturel,38217,26.0,13:44:00,2022-04-25
678.0,Quiz Quran,Religieux,37703,25.0,09:55:00,2022-03-31
679.0,Maa Naha,Culturel,35108,40.0,18:22:00,2022-01-02
680.0,Hiraf,Capsule,28639,41.0,04:42:00,2022-05-02
681.0,Midadou chouaara,Culturel,32940,37.0,04:20:00,2022-02-25
682.0,Fada Ryadi,Sport,19751,30.0,18:20:00,2022-03-08
683.0,Journal Télévisé,Info,31479,23.0,22:30:00,2022-02-24
684.0,Agenda,Info,25281,35.0,16:30:00,2022-02-11
685.0,Sahafatou Al ousbouaa,Info,19605,23.0,10:42:00,2022-05-26
686.0,Touratak Lak,Culturel,38733,31.0,04:50:00,2022-02-05
687.0,Tarab,Music,25771,23.0,19:16:00,2022-04-28
688.0,Nabdou Al Moujtamaa,Culturel,21014,23.0,13:21:00,2022-03-06
689.0,Journal Télévisé,Info,16562,33.0,22:30:00,2022-05-17
690.0,Agenda,Info,28580,29.0,02:13:00,2022-04-24
691.0,Mina Dakira sahraouya,Culturel,17050,26.0,03:52:00,2022-03-10
692.0,Mara oa Al Hayat,Culturel,38170,37.0,06:02:00,2022-03-23
693.0,Journal Télévisé,Info,33052,31.0,22:30:00,2022-03-11
694.0,Mina Dakira sahraouya,Culturel,18279,33.0,14:14:00,2022-02-23
695.0,Amnir,documentaires,27611,27.0,03:08:00,2022-02-10
696.0,Kadaya ramadaniya,Religieux,29306,38.0,14:33:00,2022-02-02
697.0,Hiraf,Capsule,37752,26.0,07:12:00,2022-04-22
698.0,Konoz mina sahrae,Culturel,19790,24.0,11:40:00,2022-01-25
699.0,Sahil aljanoubi,Culturel,37497,39.0,08:48:00,2022-04-23
700.0,Maa Nass,Politique,30126,40.0,18:46:00,2022-04-20
701.0,Mina alassima,Politique,19298,40.0,02:38:00,2022-05-09
702.0,Aljamal bima hamal,Culturel,20223,27.0,03:25:00,2022-01-17
703.0,samar albidan,Music,37457,33.0,18:06:00,2022-02-19
704.0,Assrisser Dahbo,Series,21646,39.0,01:10:00,2022-01-06
705.0,Makam mina tarab hassani,Music,21908,23.0,09:55:00,2022-05-09
706.0,layali lafrig,Culturel,21784,31.0,17:11:00,2022-02-02
707.0,Assrisser Dahbo,Series,21184,24.0,10:48:00,2022-01-15
708.0,alfich,Culturel,29949,41.0,11:24:00,2022-04-08
709.0,sibak kawafi,Culturel,29445,39.0,16:10:00,2022-04-24
710.0,Quiz Quran,Religieux,37338,30.0,15:54:00,2022-05-21
711.0,Maa Naha,Culturel,18670,35.0,15:32:00,2022-01-24
712.0,Hiraf,Capsule,30641,24.0,08:24:00,2022-01-16
713.0,Midadou chouaara,Culturel,25477,35.0,18:05:00,2022-04-22
714.0,Fada Ryadi,Sport,34954,39.0,16:02:00,2022-02-22
715.0,Journal Télévisé,Info,24083,27.0,22:30:00,2022-04-21
716.0,Agenda,Info,31665,28.0,18:02:00,2022-05-14
717.0,Sahafatou Al ousbouaa,Info,21938,35.0,00:03:00,2022-01-08
718.0,Touratak Lak,Culturel,31155,22.0,15:37:00,2022-02-13
719.0,Tarab,Music,39380,38.0,06:17:00,2022-01-16
720.0,Nabdou Al Moujtamaa,Culturel,22798,20.0,08:03:00,2022-04-12
721.0,Journal Télévisé,Info,19403,23.0,22:30:00,2022-04-15
722.0,Agenda,Info,33631,33.0,13:04:00,2022-03-25
723.0,Mina Dakira sahraouya,Culturel,37070,38.0,18:50:00,2022-01-20
724.0,Mara oa Al Hayat,Culturel,16420,22.0,15:39:00,2022-05-19
725.0,Journal Télévisé,Info,34180,36.0,12:47:00,2022-01-19
726.0,Mina Dakira sahraouya,Culturel,18671,21.0,06:01:00,2022-03-07
727.0,Amnir,documentaires,37017,34.0,17:22:00,2022-02-11
728.0,Midadou chouaara,Culturel,23509,39.0,11:40:00,2022-01-10
729.0,Fada Ryadi,Sport,39487,38.0,10:15:00,2022-03-26
730.0,Journal Télévisé,Info,34497,28.0,22:30:00,2022-02-01
731.0,Agenda,Info,24962,20.0,15:37:00,2022-02-23
732.0,Sahafatou Al ousbouaa,Info,35413,37.0,20:37:00,2022-05-26
733.0,Touratak Lak,Culturel,33152,23.0,09:07:00,2022-04-14
734.0,Tarab,Music,23611,30.0,20:43:00,2022-05-10
735.0,Nabdou Al Moujtamaa,Culturel,38386,35.0,15:18:00,2022-02-24
736.0,Journal Télévisé,Info,26173,28.0,22:30:00,2022-05-18
737.0,Agenda,Info,36152,22.0,15:49:00,2022-05-07
738.0,Mina Dakira sahraouya,Culturel,36710,40.0,18:33:00,2022-02-06
739.0,Mara oa Al Hayat,Culturel,16648,31.0,05:57:00,2022-05-23
740.0,Journal Télévisé,Info,28325,35.0,22:30:00,2022-04-14
741.0,Mina Dakira sahraouya,Culturel,30412,38.0,02:00:00,2022-01-06
742.0,Quiz Quran,Religieux,24974,41.0,03:55:00,2022-01-02
743.0,Maa Naha,Culturel,17173,27.0,14:34:00,2022-05-08
744.0,alfich,Culturel,19114,39.0,05:03:00,2022-04-28
745.0,sibak kawafi,Culturel,29376,19.0,16:31:00,2022-04-09
746.0,Quiz Quran,Religieux,34445,26.0,19:26:00,2022-03-19
747.0,Maa Naha,Culturel,33471,25.0,09:16:00,2022-05-18
